SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_risk_score,actual_churn
0,0,0,41,1,1,56.3,2364.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.22,0
1,0,0,1,1,1,19.45,19.45,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.41,1
1,1,0,72,1,1,84.1,5981.65,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.01,0
0,1,0,63,1,1,109.25,6841.4,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.13,0
0,0,0,68,1,0,79.6,5461.45,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0.13,0
1,0,0,59,1,1,99.5,5890.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.63,0
1,0,0,52,0,1,48.8,2555.05,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.27,0
1,1,1,26,1,0,105.75,2710.25,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.51,1
0,1,0,66,0,1,56.6,3789.2,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.01,0
1,1,0,56,1,0,95.65,5471.75,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0.15,0
0,1,0,72,1,0,79.2,5401.9,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.01,0
1,1,0,2,1,0,70.1,141.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.49,0
0,0,0,68,1,1,117.2,8035.95,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.5,0
0,1,1,61,1,0,84.9,5264.5,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.14,0
0,0,0,1,1,0,20.05,20.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.11,0
0,0,0,2,1,1,19.9,33.7,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.26,0
0,0,0,2,1,0,19.5,31.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.06,1
1,1,1,68,1,1,84.65,5683.6,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.41,0
0,0,0,9,1,1,68.25,576.95,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.11,0
0,0,0,13,1,1,83.2,1060.6,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.42,1
0,0,0,22,1,1,20.05,470.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.0,0
0,0,1,66,1,1,25.3,1673.8,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.01,0
0,0,1,8,1,0,20.35,178.7,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.08,0
0,1,1,2,1,0,69.95,143.9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6,0
0,1,0,3,1,1,55.8,154.55,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.49,0
0,0,0,5,1,1,92.5,452.7,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.74,1
0,0,0,13,1,0,20.0,268.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
0,1,1,53,1,0,65.0,3363.8,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.1,0
0,1,0,3,1,0,20.0,49.65,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.18,0
0,0,0,46,1,1,94.9,4422.95,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.11,0
0,0,0,39,0,1,40.3,1630.4,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.06,0
0,1,1,30,1,1,107.5,3242.5,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.36,0
0,0,0,23,1,1,98.7,2249.1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.55,0
0,0,1,40,1,1,20.4,854.9,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.03,0
0,0,0,45,1,1,62.55,2796.45,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.27,0
0,0,0,53,1,0,19.65,978.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.11,0
1,1,0,72,1,1,112.4,8046.85,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.08,0
0,1,1,28,1,1,20.3,487.95,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.01,0
0,0,0,49,1,0,67.4,3306.85,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.05,0
0,1,0,1,1,1,74.6,74.6,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.88,1
0,1,0,20,1,1,81.0,1683.7,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.05,0
0,1,1,53,1,0,60.6,3297.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0.05,0
0,1,0,67,1,1,69.2,4671.65,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,0.04,0
0,0,0,11,1,1,73.85,926.25,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.32,1
0,1,1,52,1,0,85.8,4433.3,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0.12,0
0,0,0,1,1,0,90.55,90.55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.98,1
0,0,0,48,1,0,55.5,2627.35,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.07,0
0,0,0,7,1,0,75.45,480.75,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.53,1
0,1,1,7,1,1,71.35,515.75,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0.23,0
0,0,1,12,1,1,84.05,966.55,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.45,0
0,0,0,40,1,1,24.6,973.95,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.01,0
0,0,0,55,1,1,77.8,4323.35,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0.03,0
0,0,0,20,1,0,19.5,403.15,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0,0
0,0,0,1,0,1,35.55,35.55,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.97,1
0,1,1,72,1,1,84.2,5986.55,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,0
0,1,0,63,1,1,110.1,6705.7,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.15,0
0,1,0,70,0,0,64.55,4504.9,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,0
0,0,0,8,1,0,64.1,504.05,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0.14,0
0,0,0,1,1,1,45.65,45.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.94,1
0,0,0,16,1,0,19.75,284.35,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.02,0
0,0,1,11,0,0,25.2,321.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.37,0
0,0,0,11,1,0,74.95,815.5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.24,1
0,0,1,41,1,1,88.5,3645.05,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.27,0
0,0,1,14,1,0,76.1,1054.8,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.02,0
0,0,0,61,1,0,88.65,5321.25,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0,0
0,0,0,20,1,1,89.4,1871.15,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.28,0
0,0,0,47,1,1,106.4,5127.95,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.32,1
0,1,1,2,1,0,59.5,130.5,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.16,0
0,1,1,41,1,1,60.3,2511.3,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.08,0
0,1,0,72,1,1,25.25,1841.2,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,1,72,1,0,80.2,5714.2,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.0,0
0,0,0,46,1,1,95.65,4664.2,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.09,0
0,0,0,1,1,0,19.8,19.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5433333333333334,1
0,0,1,29,0,1,45.0,1242.45,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,0.15,0
0,0,0,37,1,1,100.05,3810.55,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.84,0
0,0,0,19,1,1,61.55,1093.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.16,0
0,1,1,49,1,0,78.0,3824.2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.05,0
0,0,1,13,1,0,44.0,659.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.11,0
0,0,0,22,1,1,49.8,1049.05,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.52,0
1,0,0,53,1,1,96.75,5206.55,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0.24,0
0,0,0,24,1,1,49.55,1210.4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22,1
0,0,0,37,1,0,19.8,813.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
0,1,1,6,1,1,55.3,324.25,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0.36,1
0,0,0,7,1,1,79.65,604.7,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.23,1
0,1,1,12,1,0,19.8,229.6,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.02,1
0,1,0,71,1,0,25.0,1753.0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,1,26,1,1,82.0,2083.1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.19,0
0,1,0,6,1,0,45.65,323.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.22,0
0,0,0,32,1,0,87.65,2766.4,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.13,0
0,1,0,47,1,1,58.6,2723.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.11,0
0,1,1,31,1,0,21.0,697.7,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.01,0
0,1,1,52,1,1,84.05,4326.8,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.09,0
